,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pyökkipeikko Oy,08.12.2015,
1,Y-tunnus,2729587-3,,
2,Kotipaikka,Turku,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Lakkaamisajankohta,20.05.2021,20.05.2021,
7,Viimeisin rekisteröintiajankohta,20.05.2021,20.05.2021,
8,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
9,Yrityksen tila,Lakannut,20.05.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
