,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,New Delish Oy,23.02.2015,
1,Y-tunnus,2671816-8,,
2,Kotipaikka,Helsinki,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Lakkaamisajankohta,18.04.2019,18.04.2019,
7,Viimeisin rekisteröintiajankohta,18.04.2019,18.04.2019,
8,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
9,Yrityksen tila,Lakannut,18.04.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
