,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mohvos Oy,02.04.2015,
1,Y-tunnus,2682791-1,,
2,Kotipaikka,Jyväskylä,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Lakkaamisajankohta,06.02.2023,06.02.2023,
7,Viimeisin rekisteröintiajankohta,06.02.2023,06.02.2023,
8,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
9,Yrityksen tila,Lakannut,06.02.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
