,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Spicy King Oy,10.07.2019,
1,Y-tunnus,2696700-9,,
2,Kotipaikka,Tampere,29.07.2015,
3,Yritysmuoto,Osakeyhtiö,29.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.07.2015,,
6,Lakkaamisajankohta,15.04.2021,15.04.2021,
7,Viimeisin rekisteröintiajankohta,15.04.2021,15.04.2021,
8,Yrityksen tiedot järjestelmässä alkaen,29.07.2015,,
9,Yrityksen tila,Lakannut,15.04.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
