,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,IHANA import Oy,25.01.2016,
1,Y-tunnus,2738086-7,,
2,Kotipaikka,Tampere,25.01.2016,
3,Yritysmuoto,Osakeyhtiö,25.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.01.2016,,
6,Lakkaamisajankohta,03.09.2019,03.09.2019,
7,Viimeisin rekisteröintiajankohta,03.09.2019,03.09.2019,
8,Yrityksen tiedot järjestelmässä alkaen,25.01.2016,,
9,Yrityksen tila,Lakannut,03.09.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
