,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PH-Delta Group Oy,13.01.2016,
1,Y-tunnus,2733467-6,,
2,Kotipaikka,Jyväskylä,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Lakkaamisajankohta,22.11.2021,22.11.2021,
7,Viimeisin rekisteröintiajankohta,22.11.2021,22.11.2021,
8,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
9,Yrityksen tila,Lakannut,22.11.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
