,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Makeup Mondo Oy,26.06.2015,
1,Y-tunnus,2680774-2,,
2,Kotipaikka,Vantaa,19.03.2015,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Lakkaamisajankohta,25.10.2019,25.10.2019,
7,Viimeisin rekisteröintiajankohta,25.10.2019,25.10.2019,
8,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
9,Yrityksen tila,Lakannut,25.10.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
