,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HM-Management Oy,31.08.2015,
1,Y-tunnus,2678313-8,,
2,Kotipaikka,Helsinki,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Lakkaamisajankohta,27.08.2021,27.08.2021,
7,Viimeisin rekisteröintiajankohta,27.08.2021,27.08.2021,
8,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
9,Yrityksen tila,Lakannut,27.08.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
