,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Handor Oy,19.05.2015,
1,Y-tunnus,2689256-1,,
2,Kotipaikka,Vaasa,20.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Lakkaamisajankohta,07.05.2019,07.05.2019,
7,Viimeisin rekisteröintiajankohta,07.05.2019,07.05.2019,
8,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
9,Yrityksen tila,Lakannut,07.05.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
