,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Baldur Company Oy,02.07.2015,
1,Y-tunnus,2698298-9,,
2,Kotipaikka,Lahti,02.07.2015,
3,Yritysmuoto,Osakeyhtiö,02.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.07.2015,,
6,Viimeisin rekisteröintiajankohta,17.01.2023,17.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.07.2015,,
8,Yrityksen tila,Rekisterissä,02.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.05.2022,
11,Yhteystiedot,,15.08.2022,
12,Postiosoite,Pitkäkallionkaari 20  15160  Lahti  Suomi,,
13,Käyntiosoite,Pitkäkallionkaari 20  15160  Lahti  Suomi,,
14,Puhelin,0405872163,,
15,Sähköposti,juuso.kousa(a)gmail.com,,
