,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sähkö-Aste Tampere Oy,06.08.2015,
1,Y-tunnus,2700750-1,,
2,Kotipaikka,Tampere,06.08.2015,
3,Yritysmuoto,Osakeyhtiö,06.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.08.2015,,
6,Lakkaamisajankohta,12.01.2022,12.01.2022,
7,Viimeisin rekisteröintiajankohta,12.01.2022,12.01.2022,
8,Yrityksen tiedot järjestelmässä alkaen,06.08.2015,,
9,Yrityksen tila,Lakannut,12.01.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
