,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Serpak Oy,22.05.2015,
1,Y-tunnus,2678057-8,,
2,Kotipaikka,Uusikaupunki,22.05.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Lakkaamisajankohta,23.07.2019,23.07.2019,
7,Viimeisin rekisteröintiajankohta,23.07.2019,23.07.2019,
8,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
9,Yrityksen tila,Lakannut,23.07.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
