,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Universe Helsinki Oy,01.12.2015,
1,Y-tunnus,2726683-7,,
2,Kotipaikka,Helsinki,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Viimeisin rekisteröintiajankohta,22.03.2023,22.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
8,Yrityksen tila,Rekisterissä,01.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.05.2021,
11,Yhteystiedot,,12.01.2023,
12,Postiosoite,c/o Palosaari Janne  Antintie 2  92930  Pyhäntä  Suomi,,
13,Puhelin,040 6578895,,
14,Sähköposti,jannepalos22(a)gmail.com,,
