,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,OP Omistus 1 Oy,30.12.2015,
1,Y-tunnus,2697832-2,,
2,Kotipaikka,Helsinki,30.12.2015,
3,Yritysmuoto,Osakeyhtiö,30.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.12.2015,,
6,Lakkaamisajankohta,30.06.2016,30.06.2016,
7,Viimeisin rekisteröintiajankohta,27.01.2017,27.01.2017,
8,Yrityksen tiedot järjestelmässä alkaen,30.12.2015,,
9,Yrityksen tila,Lakannut,30.06.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
