,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nordic Shine Oy,15.10.2015,
1,Y-tunnus,2714852-3,,
2,Kotipaikka,Helsinki,15.10.2015,
3,Yritysmuoto,Osakeyhtiö,15.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.10.2015,,
6,Lakkaamisajankohta,31.01.2019,31.01.2019,
7,Viimeisin rekisteröintiajankohta,04.06.2019,04.06.2019,
8,Yrityksen tiedot järjestelmässä alkaen,15.10.2015,,
9,Yrityksen tila,Lakannut,31.01.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
