,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,T2Tuotanto Oy,02.02.2015,
1,Y-tunnus,2668988-9,,
2,Kotipaikka,Helsinki,02.02.2015,
3,Yritysmuoto,Osakeyhtiö,02.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2015,,
6,Lakkaamisajankohta,09.01.2020,09.01.2020,
7,Viimeisin rekisteröintiajankohta,09.01.2020,09.01.2020,
8,Yrityksen tiedot järjestelmässä alkaen,02.02.2015,,
9,Yrityksen tila,Lakannut,09.01.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
