,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Keepdev Oy,04.05.2015,
1,Y-tunnus,2685841-9,,
2,Kotipaikka,Kajaani,04.05.2015,
3,Yritysmuoto,Osakeyhtiö,04.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.05.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2022,31.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.05.2015,,
8,Yrityksen tila,Rekisterissä,04.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.02.2021,
11,Yhteystiedot,,14.02.2021,
12,Postiosoite,c/o Keepdev Oy  Agronominraitti 6 C 35  00790  Helsinki  Suomi,,
13,Käyntiosoite,c/o Keepdev Oy  Agronominraitti 6 C 35  00790  Helsinki  Suomi,,
14,Puhelin,"0447881800, +358 465884416",,
15,Sähköposti,philip.torchinsky(a)gmail.com,,
16,Www,http://keepdev.com,,
