,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Havata Oy,08.03.2016,
1,Y-tunnus,2670057-4,,
2,Kotipaikka,Seinäjoki,05.02.2015,
3,Yritysmuoto,Osakeyhtiö,05.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2015,,
6,Lakkaamisajankohta,28.11.2016,28.11.2016,
7,Viimeisin rekisteröintiajankohta,28.11.2016,28.11.2016,
8,Yrityksen tiedot järjestelmässä alkaen,05.02.2015,,
9,Yrityksen tila,Lakannut,28.11.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
