,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Polotno Oy,16.09.2019,
1,Y-tunnus,2690978-1,,
2,Kotipaikka,Kuhmo,16.09.2019,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Lakkaamisajankohta,29.11.2022,29.11.2022,
7,Viimeisin rekisteröintiajankohta,29.11.2022,29.11.2022,
8,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
9,Yrityksen tila,Lakannut,29.11.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
