,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RS-Entertainment Oy,27.11.2015,
1,Y-tunnus,2726793-6,,
2,Kotipaikka,Helsinki,27.11.2015,
3,Yritysmuoto,Osakeyhtiö,27.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.11.2015,,
6,Lakkaamisajankohta,10.09.2018,10.09.2018,
7,Viimeisin rekisteröintiajankohta,10.09.2018,10.09.2018,
8,Yrityksen tiedot järjestelmässä alkaen,27.11.2015,,
9,Yrityksen tila,Lakannut,10.09.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
