,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Prima Locations Ltd Oy,11.01.2016,
1,Y-tunnus,2692243-3,,
2,Kotipaikka,Helsinki,06.07.2015,
3,Yritysmuoto,Osakeyhtiö,06.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.07.2015,,
6,Lakkaamisajankohta,16.10.2019,16.10.2019,
7,Viimeisin rekisteröintiajankohta,16.10.2019,16.10.2019,
8,Yrityksen tiedot järjestelmässä alkaen,06.07.2015,,
9,Yrityksen tila,Lakannut,16.10.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
