,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Big D's Burgers Oy,10.03.2015,
1,Y-tunnus,2678787-6,,
2,Kotipaikka,Joensuu,10.03.2015,
3,Yritysmuoto,Osakeyhtiö,10.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.03.2015,,
6,Lakkaamisajankohta,10.11.2017,10.11.2017,
7,Viimeisin rekisteröintiajankohta,10.11.2017,10.11.2017,
8,Yrityksen tiedot järjestelmässä alkaen,10.03.2015,,
9,Yrityksen tila,Lakannut,10.11.2017,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
