,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Conficap Trading Oy,21.05.2018,
1,Y-tunnus,2690259-8,,
2,Kotipaikka,Vantaa,02.03.2016,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Lakkaamisajankohta,31.12.2019,31.12.2019,
7,Viimeisin rekisteröintiajankohta,29.05.2020,29.05.2020,
8,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
9,Yrityksen tila,Lakannut,31.12.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
