,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Remarket Oy,15.04.2015,
1,Y-tunnus,2682932-7,,
2,Kotipaikka,Helsinki,15.04.2015,
3,Yritysmuoto,Osakeyhtiö,15.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.04.2015,,
6,Lakkaamisajankohta,30.08.2017,30.08.2017,
7,Viimeisin rekisteröintiajankohta,30.08.2017,30.08.2017,
8,Yrityksen tiedot järjestelmässä alkaen,15.04.2015,,
9,Yrityksen tila,Lakannut,30.08.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
