,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Digimoguli Oy,07.12.2015,
1,Y-tunnus,2723678-5,,
2,Kotipaikka,Oulu,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Lakkaamisajankohta,31.10.2022,31.10.2022,
7,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
8,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
9,Yrityksen tila,Lakannut,31.10.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
