,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Star Real Estate Oy,09.06.2015,
1,Y-tunnus,2690536-9,,
2,Kotipaikka,Vihti,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Viimeisin rekisteröintiajankohta,01.06.2022,01.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
8,Yrityksen tila,Rekisterissä,09.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.11.2020,
11,Yhteystiedot,,12.10.2020,
12,Postiosoite,Alberganesplanadi 5  02600  Espoo  Suomi,,
13,Käyntiosoite,Alberganesplanadi 5  02600  Espoo  Suomi,,
14,Puhelin,0408208295,,
15,Sähköposti,kazal.kadir(a)gmail.com,,
