,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pohjola Rakennus Oy Länsi-Suomi,17.06.2015,
1,Y-tunnus,2694660-3,,
2,Kotipaikka,Turku,17.06.2015,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Lakkaamisajankohta,31.03.2019,31.03.2019,
7,Viimeisin rekisteröintiajankohta,05.07.2019,05.07.2019,
8,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
9,Yrityksen tila,Lakannut,31.03.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
