,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Porrassalmen Kehitys Oy,11.08.2015,
1,Y-tunnus,2700415-9,,
2,Kotipaikka,Mikkeli,11.08.2015,
3,Yritysmuoto,Osakeyhtiö,11.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.08.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.08.2015,,
8,Yrityksen tila,Rekisterissä,11.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2020,
11,Yhteystiedot,,12.07.2016,
12,Postiosoite,c/o Kinos Property Investment Oy  Loviisankatu 1  15100  Lahti  Suomi,,
13,Käyntiosoite,Loviisankatu 1  15100  Lahti  Suomi,,
