,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,VVOhousing 1 Oy,01.10.2015,
1,Y-tunnus,2694303-1,,
2,Kotipaikka,Helsinki,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Lakkaamisajankohta,01.04.2016,01.04.2016,
7,Viimeisin rekisteröintiajankohta,09.08.2016,09.08.2016,
8,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
9,Yrityksen tila,Lakannut,01.04.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
