,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Coolon Oy,15.06.2015,
1,Y-tunnus,2694217-8,,
2,Kotipaikka,Lappeenranta,15.06.2015,
3,Yritysmuoto,Osakeyhtiö,15.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.06.2015,,
6,Lakkaamisajankohta,14.03.2018,14.03.2018,
7,Viimeisin rekisteröintiajankohta,14.03.2018,14.03.2018,
8,Yrityksen tiedot järjestelmässä alkaen,15.06.2015,,
9,Yrityksen tila,Lakannut,14.03.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
