,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1361 Tiina Salakka Oy,25.02.2015,
1,Y-tunnus,2674861-5,,
2,Kotipaikka,Lappeenranta,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,08.07.2022,08.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksen tilanne,Selvitystilassa,08.07.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,07.11.2019,
12,Yhteystiedot,,25.04.2022,
13,Postiosoite,c/o 1361 tiina salakka oy  Huhtiniemenkatu 21 B 18  53810  Lappeenranta  Suomi,,
