,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Weddex Oy,10.08.2015,
1,Y-tunnus,2702720-3,,
2,Kotipaikka,Riihimäki,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Lakkaamisajankohta,18.06.2018,18.06.2018,
7,Viimeisin rekisteröintiajankohta,18.06.2018,18.06.2018,
8,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
9,Yrityksen tila,Lakannut,18.06.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
