,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,There Is No Spoon Oy,15.02.2017,
1,Y-tunnus,2737033-5,,
2,Kotipaikka,Helsinki,28.04.2016,
3,Yritysmuoto,Osakeyhtiö,28.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.04.2016,,
6,Viimeisin rekisteröintiajankohta,10.06.2020,10.06.2020,
7,Yrityksen tiedot järjestelmässä alkaen,28.04.2016,,
8,Yrityksen tila,Rekisterissä,28.04.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.08.2019,
12,Postiosoite,c/o Tero Tamminen  Sysimiehenpolku 15 B  00670  Helsinki  Suomi,,
13,Käyntiosoite,c/o Tero Tamminen  Sysimiehenpolku 15 B  00670  Helsinki  Suomi,,
