,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,DAD Invest Oy,31.07.2015,
1,Y-tunnus,2680179-7,,
2,Kotipaikka,Tampere,31.07.2015,
3,Yritysmuoto,Osakeyhtiö,31.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.07.2015,,
6,Lakkaamisajankohta,31.08.2016,31.08.2016,
7,Viimeisin rekisteröintiajankohta,20.12.2016,20.12.2016,
8,Yrityksen tiedot järjestelmässä alkaen,31.07.2015,,
9,Yrityksen tila,Lakannut,31.08.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
