,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Honkaharjula Oy,31.08.2015,
1,Y-tunnus,2706294-9,,
2,Kotipaikka,Tampere,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Lakkaamisajankohta,17.07.2018,17.07.2018,
7,Viimeisin rekisteröintiajankohta,17.07.2018,17.07.2018,
8,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
9,Yrityksen tila,Lakannut,17.07.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
