,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jäätelökeisari Oy,18.03.2015,
1,Y-tunnus,2680541-3,,
2,Kotipaikka,Helsinki,18.03.2015,
3,Yritysmuoto,Osakeyhtiö,18.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2015,,
6,Lakkaamisajankohta,04.07.2019,04.07.2019,
7,Viimeisin rekisteröintiajankohta,04.07.2019,04.07.2019,
8,Yrityksen tiedot järjestelmässä alkaen,18.03.2015,,
9,Yrityksen tila,Lakannut,04.07.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
