,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pure Books Oy,04.08.2015,
1,Y-tunnus,2702181-3,,
2,Kotipaikka,Helsinki,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Lakkaamisajankohta,16.03.2021,16.03.2021,
7,Viimeisin rekisteröintiajankohta,16.03.2021,16.03.2021,
8,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
9,Yrityksen tila,Lakannut,16.03.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
