,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Maa-aines Oy,23.09.2015,
1,Y-tunnus,2709096-6,,
2,Kotipaikka,Tampere,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Lakkaamisajankohta,10.07.2019,10.07.2019,
7,Viimeisin rekisteröintiajankohta,10.07.2019,10.07.2019,
8,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
9,Yrityksen tila,Lakannut,10.07.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
