,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Sainio Oy,08.06.2015,
1,Y-tunnus,2692780-8,,
2,Kotipaikka,Lohja,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,01.03.2023,01.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.04.2020,
11,Yhteystiedot,,25.02.2019,
12,Postiosoite,c/o Jaakko Sainio  Seilimäki 15 A 2  02180  Espoo  Suomi,,
13,Käyntiosoite,c/o Jaakko Sainio  Seilimäki 15 A 2  02180  Espoo  Suomi,,
