,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rajamäki Engineering Oy,23.09.2015,
1,Y-tunnus,2711760-4,,
2,Kotipaikka,Espoo,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Viimeisin rekisteröintiajankohta,11.01.2023,11.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
8,Yrityksen tila,Rekisterissä,23.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.10.2017,
12,Postiosoite,c/o Mikko Rajamäki  Tahkokuja 6  02760  Espoo  Suomi,,
13,Käyntiosoite,c/o Mikko Rajamäki  Tahkokuja 6  02760  Espoo  Suomi,,
14,Puhelin,"+358407408105, +358407408105",,
15,Sähköposti,mikko.rajamaki(a)raen.fi,,
