,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Idea Luotsi Oy,20.10.2015,
1,Y-tunnus,2714980-9,,
2,Kotipaikka,Mikkeli,20.10.2015,
3,Yritysmuoto,Osakeyhtiö,20.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.10.2015,,
6,Lakkaamisajankohta,27.12.2017,27.12.2017,
7,Viimeisin rekisteröintiajankohta,27.12.2017,27.12.2017,
8,Yrityksen tiedot järjestelmässä alkaen,20.10.2015,,
9,Yrityksen tila,Lakannut,27.12.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
