,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tero Peltola Oy,10.12.2015,
1,Y-tunnus,2726028-3,,
2,Kotipaikka,Pöytyä,10.12.2015,
3,Yritysmuoto,Osakeyhtiö,10.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.12.2015,,
6,Lakkaamisajankohta,23.05.2016,23.05.2016,
7,Viimeisin rekisteröintiajankohta,23.05.2016,23.05.2016,
8,Yrityksen tiedot järjestelmässä alkaen,10.12.2015,,
9,Yrityksen tila,Lakannut,23.05.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
