,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Portyr Oy,24.08.2017,
1,Y-tunnus,2700239-9,,
2,Kotipaikka,Helsinki,15.07.2015,
3,Yritysmuoto,Osakeyhtiö,15.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.07.2015,,
6,Lakkaamisajankohta,11.11.2019,11.11.2019,
7,Viimeisin rekisteröintiajankohta,11.11.2019,11.11.2019,
8,Yrityksen tiedot järjestelmässä alkaen,15.07.2015,,
9,Yrityksen tila,Lakannut,11.11.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
