,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Riihimäen BT Oy,08.04.2015,
1,Y-tunnus,2683708-7,,
2,Kotipaikka,Helsinki,08.04.2015,
3,Yritysmuoto,Osakeyhtiö,08.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.04.2015,,
6,Lakkaamisajankohta,14.12.2017,14.12.2017,
7,Viimeisin rekisteröintiajankohta,29.08.2018,29.08.2018,
8,Yrityksen tiedot järjestelmässä alkaen,08.04.2015,,
9,Yrityksen tila,Lakannut,14.12.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
