,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,XL-Media Oy,11.06.2015,
1,Y-tunnus,2691047-5,,
2,Kotipaikka,Tampere,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,07.02.2023,07.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,04.10.2019,
12,Postiosoite,Hiihtäjäntie 11 B 10  70200  Kuopio  Suomi,,
13,Käyntiosoite,Hiihtäjäntie 11 B 10  70200  Kuopio  Suomi,,
14,Puhelin,"0445280193, 0445280193",,
15,Sähköposti,henry.kuosmanen(a)gmail.com,,
