,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FH Cafe & Ravintola Oy,02.06.2015,
1,Y-tunnus,2692110-7,,
2,Kotipaikka,Helsinki,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Lakkaamisajankohta,30.06.2022,30.06.2022,
7,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
8,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
9,Yrityksen tila,Lakannut,30.06.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
