,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Torin Sauna Oy,25.02.2015,
1,Y-tunnus,2677140-1,,
2,Kotipaikka,Valkeakoski,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Lakkaamisajankohta,30.09.2021,30.09.2021,
7,Viimeisin rekisteröintiajankohta,30.09.2021,30.09.2021,
8,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
9,Yrityksen tila,Lakannut,30.09.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
