,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,G lounge Oy,06.07.2015,
1,Y-tunnus,2699314-3,,
2,Kotipaikka,Helsinki,06.07.2015,
3,Yritysmuoto,Osakeyhtiö,06.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.07.2015,,
6,Lakkaamisajankohta,04.12.2017,04.12.2017,
7,Viimeisin rekisteröintiajankohta,04.12.2017,04.12.2017,
8,Yrityksen tiedot järjestelmässä alkaen,06.07.2015,,
9,Yrityksen tila,Lakannut,04.12.2017,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
