,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Metkotyö Oy,04.08.2015,
1,Y-tunnus,2702334-1,,
2,Kotipaikka,Paltamo,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Lakkaamisajankohta,11.12.2020,11.12.2020,
7,Viimeisin rekisteröintiajankohta,11.12.2020,11.12.2020,
8,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
9,Yrityksen tila,Lakannut,11.12.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
