,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Partners Group Ventura BidCo Oy,08.12.2015,
1,Y-tunnus,2729985-8,,
2,Kotipaikka,Helsinki,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Lakkaamisajankohta,25.07.2016,25.07.2016,
7,Viimeisin rekisteröintiajankohta,25.07.2016,25.07.2016,
8,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
9,Yrityksen tila,Lakannut,25.07.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
