,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vasara Entertainment Oy,16.03.2015,
1,Y-tunnus,2680694-2,,
2,Kotipaikka,Tampere,16.03.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Lakkaamisajankohta,24.04.2018,24.04.2018,
7,Viimeisin rekisteröintiajankohta,25.01.2019,25.01.2019,
8,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
9,Yrityksen tila,Lakannut,24.04.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
