,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KCO Suomi Oy,09.09.2015,
1,Y-tunnus,2707393-9,,
2,Kotipaikka,Helsinki,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Lakkaamisajankohta,12.10.2022,12.10.2022,
7,Viimeisin rekisteröintiajankohta,12.10.2022,12.10.2022,
8,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
9,Yrityksen tila,Lakannut,12.10.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
