,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Squarecone Games Oy,29.04.2015,
1,Y-tunnus,2684016-3,,
2,Kotipaikka,Tampere,29.04.2015,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Lakkaamisajankohta,31.01.2019,31.01.2019,
7,Viimeisin rekisteröintiajankohta,27.02.2019,27.02.2019,
8,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
9,Yrityksen tila,Lakannut,31.01.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
