,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Oulun Varasto-osakkeet,08.06.2018,
1,Y-tunnus,2728141-2,,
2,Kotipaikka,Oulu,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,20.10.2022,20.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.10.2022,
11,Yhteystiedot,,25.08.2021,
12,Postiosoite,Teknologiantie 5 A  90590  Oulu  Suomi,,
13,Käyntiosoite,Kaarnatie 27  90530  Oulu  Suomi,,
14,Puhelin,010 4395500,,
15,Sähköposti,antti.puranen(a)netilit.fi,,
