,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rebco Oy,07.11.2019,
1,Y-tunnus,2685227-9,,
2,Kotipaikka,Tampere,13.04.2015,
3,Yritysmuoto,Osakeyhtiö,13.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.04.2015,,
6,Lakkaamisajankohta,11.01.2023,11.01.2023,
7,Viimeisin rekisteröintiajankohta,11.01.2023,11.01.2023,
8,Yrityksen tiedot järjestelmässä alkaen,13.04.2015,,
9,Yrityksen tila,Lakannut,11.01.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
