,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SÄHKÖ-ukko Oy,07.05.2015,
1,Y-tunnus,2686756-9,,
2,Kotipaikka,Helsinki,07.05.2015,
3,Yritysmuoto,Osakeyhtiö,07.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.05.2015,,
6,Lakkaamisajankohta,22.05.2020,22.05.2020,
7,Viimeisin rekisteröintiajankohta,22.05.2020,22.05.2020,
8,Yrityksen tiedot järjestelmässä alkaen,07.05.2015,,
9,Yrityksen tila,Lakannut,22.05.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
