,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sarea oy,19.07.2016,
1,Y-tunnus,2670723-1,,
2,Kotipaikka,Nurmijärvi,19.07.2016,
3,Yritysmuoto,Osakeyhtiö,20.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.02.2015,,
6,Lakkaamisajankohta,17.05.2022,17.05.2022,
7,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
8,Yrityksen tiedot järjestelmässä alkaen,20.02.2015,,
9,Yrityksen tila,Lakannut,17.05.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
