,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Decorial Oy,26.05.2015,
1,Y-tunnus,2691473-2,,
2,Kotipaikka,Rauma,26.05.2015,
3,Yritysmuoto,Osakeyhtiö,26.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.05.2015,,
6,Lakkaamisajankohta,27.04.2020,27.04.2020,
7,Viimeisin rekisteröintiajankohta,27.04.2020,27.04.2020,
8,Yrityksen tiedot järjestelmässä alkaen,26.05.2015,,
9,Yrityksen tila,Lakannut,27.04.2020,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
