,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Roxter Oy,11.07.2019,
1,Y-tunnus,2685126-8,,
2,Kotipaikka,Helsinki,13.04.2015,
3,Yritysmuoto,Osakeyhtiö,13.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.04.2015,,
6,Lakkaamisajankohta,16.08.2021,16.08.2021,
7,Viimeisin rekisteröintiajankohta,16.08.2021,16.08.2021,
8,Yrityksen tiedot järjestelmässä alkaen,13.04.2015,,
9,Yrityksen tila,Lakannut,16.08.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
