,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bearcom Ab,29.09.2015,
1,Y-tunnus,2709678-6,,
2,Kotipaikka,Helsinki,29.09.2015,
3,Yritysmuoto,Osakeyhtiö,29.09.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,29.09.2015,,
6,Lakkaamisajankohta,14.03.2017,14.03.2017,
7,Viimeisin rekisteröintiajankohta,07.04.2017,07.04.2017,
8,Yrityksen tiedot järjestelmässä alkaen,29.09.2015,,
9,Yrityksen tila,Lakannut,14.03.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
