,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Northcoming Oy,18.03.2015,
1,Y-tunnus,2680856-9,,
2,Kotipaikka,Joensuu,18.03.2015,
3,Yritysmuoto,Osakeyhtiö,18.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2015,,
6,Lakkaamisajankohta,06.05.2016,06.05.2016,
7,Viimeisin rekisteröintiajankohta,06.05.2016,06.05.2016,
8,Yrityksen tiedot järjestelmässä alkaen,18.03.2015,,
9,Yrityksen tila,Lakannut,06.05.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
