,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Berg & Co. Ab,06.07.2015,
1,Y-tunnus,2696992-8,,
2,Kotipaikka,Helsinki,06.07.2015,
3,Yritysmuoto,Osakeyhtiö,06.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,06.07.2015,,
6,Viimeisin rekisteröintiajankohta,15.05.2020,15.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,06.07.2015,,
8,Yrityksen tila,Rekisterissä,06.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.06.2019,
12,Postiosoite,c/o Alexander Berg  Unioninkatu 45 B 135  00170  Helsinki  Suomi,,
13,Käyntiosoite,c/o Alexander Berg  Unioninkatu 45 B 135  00170  Helsinki  Suomi,,
14,Puhelin,+358453550307,,
15,Sähköposti,alexanderberg92(a)gmail.com,,
