,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Elsun sähköpalvelut Oy,11.08.2015,
1,Y-tunnus,2701503-4,,
2,Kotipaikka,Espoo,11.08.2015,
3,Yritysmuoto,Osakeyhtiö,11.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.08.2015,,
6,Lakkaamisajankohta,12.06.2019,12.06.2019,
7,Viimeisin rekisteröintiajankohta,12.06.2019,12.06.2019,
8,Yrityksen tiedot järjestelmässä alkaen,11.08.2015,,
9,Yrityksen tila,Lakannut,12.06.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
