,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,K&R Metsäkuljetus Oy,20.06.2016,
1,Y-tunnus,2735987-3,,
2,Kotipaikka,Laukaa,15.01.2016,
3,Yritysmuoto,Osakeyhtiö,15.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.01.2016,,
6,Lakkaamisajankohta,28.11.2019,28.11.2019,
7,Viimeisin rekisteröintiajankohta,28.11.2019,28.11.2019,
8,Yrityksen tiedot järjestelmässä alkaen,15.01.2016,,
9,Yrityksen tila,Lakannut,28.11.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
